K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_1,uniform,0.0001,10,400,0.5768055555555556,0.0
Kpct_1,random,0.0001,10,800,0.7348611111111112,0.040707241067267655
Kpct_1,uncertain,0.0001,10,800,0.3688888888888889,0.0
Kpct_1,uniform,0.0001,10,800,0.5383333333333333,0.0
Kpct_1,random,1e-05,0,200,0.5465416666666666,0.05643506764032361
Kpct_1,uncertain,1e-05,0,200,0.31055555555555553,0.0
Kpct_1,uniform,1e-05,0,200,0.37,0.0
Kpct_1,random,1e-05,0,400,0.6662083333333333,0.06445710633513398
Kpct_1,uncertain,1e-05,0,400,0.36180555555555555,0.0
Kpct_1,uniform,1e-05,0,400,0.4483333333333333,0.0
Kpct_1,random,1e-05,0,800,0.7293472222222223,0.057293276071670854
Kpct_1,uncertain,1e-05,0,800,0.41194444444444445,0.0
Kpct_1,uniform,1e-05,0,800,0.49319444444444444,0.0
Kpct_1,random,1e-05,5,200,0.6278888888888889,0.025235449908784385
Kpct_1,uncertain,1e-05,5,200,0.37444444444444447,0.0
Kpct_1,uniform,1e-05,5,200,0.48583333333333334,0.0
Kpct_1,random,1e-05,5,400,0.7631527777777778,0.024816071088293937
Kpct_1,uncertain,1e-05,5,400,0.4222222222222222,0.0
Kpct_1,uniform,1e-05,5,400,0.57375,0.0
Kpct_1,random,1e-05,5,800,0.8047777777777778,0.027099439655270174
Kpct_1,uncertain,1e-05,5,800,0.4423611111111111,0.0
Kpct_1,uniform,1e-05,5,800,0.6222222222222222,0.0
Kpct_1,random,1e-05,10,200,0.5990972222222222,0.027636254062015104
Kpct_1,uncertain,1e-05,10,200,0.3794444444444444,0.0
Kpct_1,uniform,1e-05,10,200,0.48236111111111113,0.0
Kpct_1,random,1e-05,10,400,0.7457083333333333,0.028893726224276738
Kpct_1,uncertain,1e-05,10,400,0.40958333333333335,0.0
Kpct_1,uniform,1e-05,10,400,0.5629166666666666,0.0
Kpct_1,random,1e-05,10,800,0.7910277777777778,0.030643320924533455
Kpct_1,uncertain,1e-05,10,800,0.4315277777777778,0.0
Kpct_1,uniform,1e-05,10,800,0.60875,0.0
Kpct_10,random,0.001,0,200,0.9345833333333333,0.004336804165554453
Kpct_10,uncertain,0.001,0,200,0.8905555555555555,0.0
Kpct_10,uniform,0.001,0,200,0.9327777777777778,0.0
Kpct_10,random,0.001,0,400,0.935138888888889,0.004097575314352408
Kpct_10,uncertain,0.001,0,400,0.8895833333333333,0.0
Kpct_10,uniform,0.001,0,400,0.9330555555555555,0.0
Kpct_10,random,0.001,0,800,0.9353611111111111,0.0041047247693479704
Kpct_10,uncertain,0.001,0,800,0.8865277777777778,0.0
Kpct_10,uniform,0.001,0,800,0.9341666666666667,0.0
Kpct_10,random,0.001,5,200,0.9305277777777778,0.0056210720167316885
Kpct_10,uncertain,0.001,5,200,0.8529166666666667,0.0
Kpct_10,uniform,0.001,5,200,0.9133333333333333,0.0
Kpct_10,random,0.001,5,400,0.9303194444444445,0.00597869481297269
Kpct_10,uncertain,0.001,5,400,0.835,0.0
Kpct_10,uniform,0.001,5,400,0.9004166666666666,0.0
Kpct_10,random,0.001,5,800,0.9290833333333334,0.006565846442475841
Kpct_10,uncertain,0.001,5,800,0.8129166666666666,0.0
Kpct_10,uniform,0.001,5,800,0.8794444444444445,0.0
Kpct_10,random,0.001,10,200,0.9265000000000001,0.006231392052629984
Kpct_10,uncertain,0.001,10,200,0.8515277777777778,0.0
Kpct_10,uniform,0.001,10,200,0.9129166666666667,0.0
Kpct_10,random,0.001,10,400,0.9254444444444445,0.006343072433863148
Kpct_10,uncertain,0.001,10,400,0.8358333333333333,0.0
Kpct_10,uniform,0.001,10,400,0.9011111111111111,0.0
Kpct_10,random,0.001,10,800,0.9224027777777778,0.007106185902889082
Kpct_10,uncertain,0.001,10,800,0.8136111111111111,0.0
Kpct_10,uniform,0.001,10,800,0.8790277777777777,0.0
Kpct_10,random,0.0001,0,200,0.925611111111111,0.004128622614305892
Kpct_10,uncertain,0.0001,0,200,0.8706944444444444,0.0
Kpct_10,uniform,0.0001,0,200,0.92125,0.0
Kpct_10,random,0.0001,0,400,0.9305694444444444,0.003977390771055689
Kpct_10,uncertain,0.0001,0,400,0.8819444444444444,0.0
Kpct_10,uniform,0.0001,0,400,0.9270833333333334,0.0
Kpct_10,random,0.0001,0,800,0.9329861111111111,0.004057956861388348
Kpct_10,uncertain,0.0001,0,800,0.8861111111111111,0.0
Kpct_10,uniform,0.0001,0,800,0.9315277777777777,0.0
Kpct_10,random,0.0001,5,200,0.9224027777777778,0.005159138033326255
Kpct_10,uncertain,0.0001,5,200,0.8694444444444445,0.0
Kpct_10,uniform,0.0001,5,200,0.9154166666666667,0.0
Kpct_10,random,0.0001,5,400,0.9279166666666665,0.005255802202340148
Kpct_10,uncertain,0.0001,5,400,0.8683333333333333,0.0
Kpct_10,uniform,0.0001,5,400,0.9194444444444444,0.0
