K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_20,uncertain,1e-05,0,200,0.2772222222222222,0.0
Kpct_20,uniform,1e-05,0,200,0.2981111111111111,0.0
Kpct_20,random,1e-05,0,400,0.4362222222222222,0.002034274220683698
Kpct_20,uncertain,1e-05,0,400,0.35055555555555556,0.0
Kpct_20,uniform,1e-05,0,400,0.396,0.0
Kpct_20,random,1e-05,0,800,0.6018666666666667,0.0022797010850190416
Kpct_20,uncertain,1e-05,0,800,0.4697777777777778,0.0
Kpct_20,uniform,1e-05,0,800,0.5491111111111111,0.0
Kpct_20,random,1e-05,5,200,0.29185555555555553,0.0005068664323536424
Kpct_20,uncertain,1e-05,5,200,0.2792222222222222,0.0
Kpct_20,uniform,1e-05,5,200,0.28355555555555556,0.0
Kpct_20,random,1e-05,5,400,0.37477777777777777,0.0010122703976827051
Kpct_20,uncertain,1e-05,5,400,0.33766666666666667,0.0
Kpct_20,uniform,1e-05,5,400,0.35588888888888887,0.0
Kpct_20,random,1e-05,5,800,0.5173666666666665,0.001515394256649538
Kpct_20,uncertain,1e-05,5,800,0.437,0.0
Kpct_20,uniform,1e-05,5,800,0.48244444444444445,0.0
Kpct_20,random,1e-05,10,200,0.28220000000000006,0.0006222222222222244
Kpct_20,uncertain,1e-05,10,200,0.2697777777777778,0.0
Kpct_20,uniform,1e-05,10,200,0.27344444444444443,0.0
Kpct_20,random,1e-05,10,400,0.35132222222222226,0.0005269291422835214
Kpct_20,uncertain,1e-05,10,400,0.31766666666666665,0.0
Kpct_20,uniform,1e-05,10,400,0.3337777777777778,0.0
Kpct_20,random,1e-05,10,800,0.47925555555555555,0.0014229598781465439
Kpct_20,uncertain,1e-05,10,800,0.4031111111111111,0.0
Kpct_20,uniform,1e-05,10,800,0.44266666666666665,0.0
Kabs_1,random,0.001,0,200,0.11111111111111112,1.3877787807814457e-17
Kabs_1,uncertain,0.001,0,200,0.1111111111111111,0.0
Kabs_1,uniform,0.001,0,200,0.1111111111111111,0.0
Kabs_1,random,0.001,0,400,0.11111111111111112,1.3877787807814457e-17
Kabs_1,uncertain,0.001,0,400,0.1111111111111111,0.0
Kabs_1,uniform,0.001,0,400,0.1111111111111111,0.0
Kabs_1,random,0.001,0,800,0.11111111111111112,1.3877787807814457e-17
Kabs_1,uncertain,0.001,0,800,0.1111111111111111,0.0
Kabs_1,uniform,0.001,0,800,0.1111111111111111,0.0
Kabs_1,random,0.001,5,200,0.20509999999999998,0.044508189009314775
Kabs_1,uncertain,0.001,5,200,0.22177777777777777,0.0
Kabs_1,uniform,0.001,5,200,0.1511111111111111,0.0
Kabs_1,random,0.001,5,400,0.20508888888888888,0.04449840613042391
Kabs_1,uncertain,0.001,5,400,0.22177777777777777,0.0
Kabs_1,uniform,0.001,5,400,0.1511111111111111,0.0
Kabs_1,random,0.001,5,800,0.20508888888888888,0.04449840613042391
Kabs_1,uncertain,0.001,5,800,0.22177777777777777,0.0
Kabs_1,uniform,0.001,5,800,0.1511111111111111,0.0
Kabs_1,random,0.001,10,200,0.20917777777777777,0.04017158260988377
Kabs_1,uncertain,0.001,10,200,0.21255555555555555,0.0
Kabs_1,uniform,0.001,10,200,0.1501111111111111,0.0
Kabs_1,random,0.001,10,400,0.2092,0.04019679368086741
Kabs_1,uncertain,0.001,10,400,0.21255555555555555,0.0
Kabs_1,uniform,0.001,10,400,0.1501111111111111,0.0
Kabs_1,random,0.001,10,800,0.2092,0.04019679368086741
Kabs_1,uncertain,0.001,10,800,0.21255555555555555,0.0
Kabs_1,uniform,0.001,10,800,0.1501111111111111,0.0
Kabs_1,random,0.0001,0,200,0.11111111111111112,1.3877787807814457e-17
Kabs_1,uncertain,0.0001,0,200,0.1111111111111111,0.0
Kabs_1,uniform,0.0001,0,200,0.1111111111111111,0.0
Kabs_1,random,0.0001,0,400,0.11111111111111112,1.3877787807814457e-17
Kabs_1,uncertain,0.0001,0,400,0.1111111111111111,0.0
Kabs_1,uniform,0.0001,0,400,0.1111111111111111,0.0
Kabs_1,random,0.0001,0,800,0.11111111111111112,1.3877787807814457e-17
Kabs_1,uncertain,0.0001,0,800,0.1111111111111111,0.0
Kabs_1,uniform,0.0001,0,800,0.1111111111111111,0.0
Kabs_1,random,0.0001,5,200,0.20508888888888888,0.04449840613042391
Kabs_1,uncertain,0.0001,5,200,0.22177777777777777,0.0
Kabs_1,uniform,0.0001,5,200,0.1511111111111111,0.0
Kabs_1,random,0.0001,5,400,0.20507777777777778,0.04448678677462404
Kabs_1,uncertain,0.0001,5,400,0.22177777777777777,0.0
Kabs_1,uniform,0.0001,5,400,0.1511111111111111,0.0
Kabs_1,random,0.0001,5,800,0.20507777777777778,0.04448678677462404
Kabs_1,uncertain,0.0001,5,800,0.22177777777777777,0.0
Kabs_1,uniform,0.0001,5,800,0.1511111111111111,0.0
Kabs_1,random,0.0001,10,200,0.2092,0.04019679368086741
Kabs_1,uncertain,0.0001,10,200,0.21255555555555555,0.0
Kabs_1,uniform,0.0001,10,200,0.1501111111111111,0.0
Kabs_1,random,0.0001,10,400,0.20918888888888887,0.040184176297285955
Kabs_1,uncertain,0.0001,10,400,0.21255555555555555,0.0
Kabs_1,uniform,0.0001,10,400,0.1501111111111111,0.0
Kabs_1,random,0.0001,10,800,0.20918888888888887,0.040184176297285955
Kabs_1,uncertain,0.0001,10,800,0.21255555555555555,0.0
Kabs_1,uniform,0.0001,10,800,0.1501111111111111,0.0
Kabs_1,random,1e-05,0,200,0.17524444444444448,0.023669890234297743
Kabs_1,uncertain,1e-05,0,200,0.14022222222222222,0.0
Kabs_1,uniform,1e-05,0,200,0.19766666666666666,0.0
Kabs_1,random,1e-05,0,400,0.12194444444444445,0.015392578779446985
Kabs_1,uncertain,1e-05,0,400,0.11133333333333334,0.0
