K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_1,uniform,0.0001,0,200,0.9145833333333333,0.0
Kpct_1,random,0.0001,0,400,0.9115972222222222,0.004164930193714964
Kpct_1,uncertain,0.0001,0,400,0.9129166666666667,0.0
Kpct_1,uniform,0.0001,0,400,0.9130555555555555,0.0
Kpct_1,random,0.0001,0,800,0.9106944444444445,0.004797198899769589
Kpct_1,uncertain,0.0001,0,800,0.9109722222222222,0.0
Kpct_1,uniform,0.0001,0,800,0.9118055555555555,0.0
Kpct_1,random,0.0001,5,200,0.8463055555555554,0.024389553268602007
Kpct_1,uncertain,0.0001,5,200,0.9077777777777778,0.0
Kpct_1,uniform,0.0001,5,200,0.9055555555555556,0.0
Kpct_1,random,0.0001,5,400,0.8327222222222221,0.03294239500839136
Kpct_1,uncertain,0.0001,5,400,0.9018055555555555,0.0
Kpct_1,uniform,0.0001,5,400,0.9045833333333333,0.0
Kpct_1,random,0.0001,5,800,0.8182222222222222,0.035431249720975465
Kpct_1,uncertain,0.0001,5,800,0.8931944444444444,0.0
Kpct_1,uniform,0.0001,5,800,0.9005555555555556,0.0
Kpct_1,random,0.0001,10,200,0.8406944444444445,0.02615289210454742
Kpct_1,uncertain,0.0001,10,200,0.90625,0.0
Kpct_1,uniform,0.0001,10,200,0.9056944444444445,0.0
Kpct_1,random,0.0001,10,400,0.8272083333333333,0.03141962912155079
Kpct_1,uncertain,0.0001,10,400,0.9016666666666666,0.0
Kpct_1,uniform,0.0001,10,400,0.9030555555555555,0.0
Kpct_1,random,0.0001,10,800,0.8115277777777778,0.035057217340432476
Kpct_1,uncertain,0.0001,10,800,0.8954166666666666,0.0
Kpct_1,uniform,0.0001,10,800,0.8994444444444445,0.0
Kpct_1,random,1e-05,0,200,0.916222222222222,0.00081413060498626
Kpct_1,uncertain,1e-05,0,200,0.9168055555555555,0.0
Kpct_1,uniform,1e-05,0,200,0.9175,0.0
Kpct_1,random,1e-05,0,400,0.9155277777777776,0.000871354841186574
Kpct_1,uncertain,1e-05,0,400,0.9166666666666666,0.0
Kpct_1,uniform,1e-05,0,400,0.9177777777777778,0.0
Kpct_1,random,1e-05,0,800,0.9135277777777778,0.0019525624189766656
Kpct_1,uncertain,1e-05,0,800,0.9155555555555556,0.0
Kpct_1,uniform,1e-05,0,800,0.9172222222222223,0.0
Kpct_1,random,1e-05,5,200,0.9106250000000001,0.0032096558120924216
Kpct_1,uncertain,1e-05,5,200,0.9172222222222223,0.0
Kpct_1,uniform,1e-05,5,200,0.9180555555555555,0.0
Kpct_1,random,1e-05,5,400,0.8876527777777777,0.014168770268655137
Kpct_1,uncertain,1e-05,5,400,0.9106944444444445,0.0
Kpct_1,uniform,1e-05,5,400,0.9165277777777778,0.0
Kpct_1,random,1e-05,5,800,0.8695694444444444,0.018595915230813588
Kpct_1,uncertain,1e-05,5,800,0.9077777777777778,0.0
Kpct_1,uniform,1e-05,5,800,0.9108333333333334,0.0
Kpct_1,random,1e-05,10,200,0.9099861111111112,0.0032043626222409347
Kpct_1,uncertain,1e-05,10,200,0.9173611111111111,0.0
Kpct_1,uniform,1e-05,10,200,0.9163888888888889,0.0
Kpct_1,random,1e-05,10,400,0.8834027777777778,0.01486568595212343
Kpct_1,uncertain,1e-05,10,400,0.9098611111111111,0.0
Kpct_1,uniform,1e-05,10,400,0.9163888888888889,0.0
Kpct_1,random,1e-05,10,800,0.8639444444444445,0.018477568148740717
Kpct_1,uncertain,1e-05,10,800,0.9069444444444444,0.0
Kpct_1,uniform,1e-05,10,800,0.9106944444444445,0.0
Kpct_10,random,0.001,0,200,0.9216666666666666,0.0027017369812861957
Kpct_10,uncertain,0.001,0,200,0.9304166666666667,0.0
Kpct_10,uniform,0.001,0,200,0.9290277777777778,0.0
Kpct_10,random,0.001,0,400,0.9215833333333332,0.002710433658528454
