K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_1,uniform,0.0001,10,400,0.7777777777777778,0.0
Kpct_1,random,0.0001,10,800,0.7525138888888889,0.01629888776217415
Kpct_1,uncertain,0.0001,10,800,0.7797222222222222,0.0
Kpct_1,uniform,0.0001,10,800,0.7769444444444444,0.0
Kpct_1,random,1e-05,0,200,0.7874583333333333,0.0010614782669047312
Kpct_1,uncertain,1e-05,0,200,0.7890277777777778,0.0
Kpct_1,uniform,1e-05,0,200,0.7875,0.0
Kpct_1,random,1e-05,0,400,0.7864861111111111,0.0010777097630314566
Kpct_1,uncertain,1e-05,0,400,0.7861111111111111,0.0
Kpct_1,uniform,1e-05,0,400,0.7858333333333334,0.0
Kpct_1,random,1e-05,0,800,0.7829583333333334,0.0014340572030879276
Kpct_1,uncertain,1e-05,0,800,0.7833333333333333,0.0
Kpct_1,uniform,1e-05,0,800,0.7819444444444444,0.0
Kpct_1,random,1e-05,5,200,0.787736111111111,0.001057837445796072
Kpct_1,uncertain,1e-05,5,200,0.7876388888888889,0.0
Kpct_1,uniform,1e-05,5,200,0.7881944444444444,0.0
Kpct_1,random,1e-05,5,400,0.7866944444444445,0.001461702457435892
Kpct_1,uncertain,1e-05,5,400,0.7861111111111111,0.0
Kpct_1,uniform,1e-05,5,400,0.7868055555555555,0.0
Kpct_1,random,1e-05,5,800,0.7836388888888889,0.0021764380799943316
Kpct_1,uncertain,1e-05,5,800,0.7851388888888889,0.0
Kpct_1,uniform,1e-05,5,800,0.7838888888888889,0.0
Kpct_1,random,1e-05,10,200,0.7878611111111111,0.0011183790077331655
Kpct_1,uncertain,1e-05,10,200,0.7872222222222223,0.0
Kpct_1,uniform,1e-05,10,200,0.7893055555555556,0.0
Kpct_1,random,1e-05,10,400,0.7866944444444445,0.0013704329315048882
Kpct_1,uncertain,1e-05,10,400,0.7859722222222222,0.0
Kpct_1,uniform,1e-05,10,400,0.7873611111111111,0.0
Kpct_1,random,1e-05,10,800,0.7825694444444444,0.0012285976397884745
Kpct_1,uncertain,1e-05,10,800,0.7851388888888889,0.0
Kpct_1,uniform,1e-05,10,800,0.7845833333333333,0.0
Kpct_10,random,0.001,0,200,0.7854444444444445,0.0034301900390071383
Kpct_10,uncertain,0.001,0,200,0.7890277777777778,0.0
Kpct_10,uniform,0.001,0,200,0.7827777777777778,0.0
Kpct_10,random,0.001,0,400,0.7801805555555555,0.003694574976808448
Kpct_10,uncertain,0.001,0,400,0.7847222222222222,0.0
Kpct_10,uniform,0.001,0,400,0.7813888888888889,0.0
Kpct_10,random,0.001,0,800,0.7727083333333333,0.004518587298353259
Kpct_10,uncertain,0.001,0,800,0.7755555555555556,0.0
Kpct_10,uniform,0.001,0,800,0.7768055555555555,0.0
Kpct_10,random,0.001,5,200,0.7863333333333333,0.0036042670185130253
Kpct_10,uncertain,0.001,5,200,0.7893055555555556,0.0
Kpct_10,uniform,0.001,5,200,0.7859722222222222,0.0
Kpct_10,random,0.001,5,400,0.7804166666666666,0.003508697306711332
