K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,uniform,0.001,10,400,0.8604444444444445,0.0
Kpct_10,random,0.001,10,800,0.8618111111111111,0.00207039687255283
Kpct_10,uncertain,0.001,10,800,0.8472222222222222,0.0
Kpct_10,uniform,0.001,10,800,0.8557777777777777,0.0
Kpct_10,random,0.0001,0,200,0.7112555555555555,0.00112989675044521
Kpct_10,uncertain,0.0001,0,200,0.7001111111111111,0.0
Kpct_10,uniform,0.0001,0,200,0.7095555555555556,0.0
Kpct_10,random,0.0001,0,400,0.7695,0.0025044405008349175
Kpct_10,uncertain,0.0001,0,400,0.7515555555555555,0.0
Kpct_10,uniform,0.0001,0,400,0.7643333333333333,0.0
Kpct_10,random,0.0001,0,800,0.8292333333333334,0.001265350193073503
Kpct_10,uncertain,0.0001,0,800,0.8125555555555556,0.0
Kpct_10,uniform,0.0001,0,800,0.8258888888888889,0.0
Kpct_10,random,0.0001,5,200,0.7105555555555555,0.0013128049322437257
Kpct_10,uncertain,0.0001,5,200,0.6952222222222222,0.0
Kpct_10,uniform,0.0001,5,200,0.7032222222222222,0.0
Kpct_10,random,0.0001,5,400,0.7677666666666666,0.0021684892619084606
Kpct_10,uncertain,0.0001,5,400,0.7432222222222222,0.0
Kpct_10,uniform,0.0001,5,400,0.7566666666666667,0.0
Kpct_10,random,0.0001,5,800,0.8284444444444444,0.0010219806477837355
Kpct_10,uncertain,0.0001,5,800,0.8014444444444444,0.0
Kpct_10,uniform,0.0001,5,800,0.8167777777777778,0.0
Kpct_10,random,0.0001,10,200,0.7090777777777777,0.0015420444982450615
Kpct_10,uncertain,0.0001,10,200,0.6894444444444444,0.0
Kpct_10,uniform,0.0001,10,200,0.6976666666666667,0.0
Kpct_10,random,0.0001,10,400,0.766588888888889,0.0021551259594823203
Kpct_10,uncertain,0.0001,10,400,0.735,0.0
Kpct_10,uniform,0.0001,10,400,0.7497777777777778,0.0
Kpct_10,random,0.0001,10,800,0.8272222222222222,0.001429840705968479
Kpct_10,uncertain,0.0001,10,800,0.7933333333333333,0.0
Kpct_10,uniform,0.0001,10,800,0.8063333333333333,0.0
Kpct_10,random,1e-05,0,200,0.6333,0.0005838357624631149
Kpct_10,uncertain,1e-05,0,200,0.6336666666666667,0.0
Kpct_10,uniform,1e-05,0,200,0.635,0.0
Kpct_10,random,1e-05,0,400,0.6426777777777777,0.00070527115878036
Kpct_10,uncertain,1e-05,0,400,0.6405555555555555,0.0
Kpct_10,uniform,1e-05,0,400,0.6442222222222223,0.0
Kpct_10,random,1e-05,0,800,0.6601666666666667,0.0009664112050695207
Kpct_10,uncertain,1e-05,0,800,0.6586666666666666,0.0
Kpct_10,uniform,1e-05,0,800,0.6603333333333333,0.0
Kpct_10,random,1e-05,5,200,0.6331777777777777,0.0004532461789860215
