K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_1,uniform,1e-05,10,800,0.9334722222222223,0.0
Kpct_10,random,0.001,0,200,0.9413611111111113,0.0032075816820329706
Kpct_10,uncertain,0.001,0,200,0.9473611111111111,0.0
Kpct_10,uniform,0.001,0,200,0.9522222222222222,0.0
Kpct_10,random,0.001,0,400,0.9417916666666667,0.003126974684741204
Kpct_10,uncertain,0.001,0,400,0.9447222222222222,0.0
Kpct_10,uniform,0.001,0,400,0.9504166666666667,0.0
Kpct_10,random,0.001,0,800,0.9417083333333333,0.0029554628744866813
Kpct_10,uncertain,0.001,0,800,0.9411111111111111,0.0
Kpct_10,uniform,0.001,0,800,0.9494444444444444,0.0
Kpct_10,random,0.001,5,200,0.9344444444444445,0.00549761452196304
Kpct_10,uncertain,0.001,5,200,0.9225,0.0
Kpct_10,uniform,0.001,5,200,0.9329166666666666,0.0
Kpct_10,random,0.001,5,400,0.9331111111111111,0.006049627577558849
Kpct_10,uncertain,0.001,5,400,0.9052777777777777,0.0
Kpct_10,uniform,0.001,5,400,0.92125,0.0
Kpct_10,random,0.001,5,800,0.9310138888888888,0.007193331638519689
Kpct_10,uncertain,0.001,5,800,0.8854166666666666,0.0
Kpct_10,uniform,0.001,5,800,0.9065277777777778,0.0
Kpct_10,random,0.001,10,200,0.9260416666666668,0.006977490815932293
Kpct_10,uncertain,0.001,10,200,0.9201388888888888,0.0
Kpct_10,uniform,0.001,10,200,0.9301388888888888,0.0
Kpct_10,random,0.001,10,400,0.9217083333333334,0.00872285250730502
Kpct_10,uncertain,0.001,10,400,0.9016666666666666,0.0
Kpct_10,uniform,0.001,10,400,0.9177777777777778,0.0
Kpct_10,random,0.001,10,800,0.9174583333333335,0.010039668619414412
Kpct_10,uncertain,0.001,10,800,0.8805555555555555,0.0
Kpct_10,uniform,0.001,10,800,0.9044444444444445,0.0
Kpct_10,random,0.0001,0,200,0.9381388888888889,0.0036983062523001614
Kpct_10,uncertain,0.0001,0,200,0.9497222222222222,0.0
Kpct_10,uniform,0.0001,0,200,0.9479166666666666,0.0
Kpct_10,random,0.0001,0,400,0.9395,0.0035536018938188657
Kpct_10,uncertain,0.0001,0,400,0.9511111111111111,0.0
Kpct_10,uniform,0.0001,0,400,0.9504166666666667,0.0
Kpct_10,random,0.0001,0,800,0.9404583333333333,0.00318176832773194
Kpct_10,uncertain,0.0001,0,800,0.9515277777777778,0.0
Kpct_10,uniform,0.0001,0,800,0.9525,0.0
Kpct_10,random,0.0001,5,200,0.9373750000000001,0.0038452160834464245
Kpct_10,uncertain,0.0001,5,200,0.9459722222222222,0.0
Kpct_10,uniform,0.0001,5,200,0.9434722222222223,0.0
Kpct_10,random,0.0001,5,400,0.9375972222222224,0.0035290078782766023
Kpct_10,uncertain,0.0001,5,400,0.9452777777777778,0.0
Kpct_10,uniform,0.0001,5,400,0.9447222222222222,0.0
Kpct_10,random,0.0001,5,800,0.9363472222222221,0.004171779270760952
Kpct_10,uncertain,0.0001,5,800,0.9398611111111111,0.0
Kpct_10,uniform,0.0001,5,800,0.9425,0.0
Kpct_10,random,0.0001,10,200,0.9335277777777777,0.005206092110376883
Kpct_10,uncertain,0.0001,10,200,0.9413888888888889,0.0
Kpct_10,uniform,0.0001,10,200,0.9409722222222222,0.0
Kpct_10,random,0.0001,10,400,0.9321527777777778,0.0056975770516298685
Kpct_10,uncertain,0.0001,10,400,0.9420833333333334,0.0
Kpct_10,uniform,0.0001,10,400,0.9404166666666667,0.0
Kpct_10,random,0.0001,10,800,0.9297916666666666,0.006377783222026313
Kpct_10,uncertain,0.0001,10,800,0.9365277777777777,0.0
Kpct_10,uniform,0.0001,10,800,0.9372222222222222,0.0
Kpct_10,random,1e-05,0,200,0.9370138888888888,0.0009259837944879427
Kpct_10,uncertain,1e-05,0,200,0.9391666666666667,0.0
Kpct_10,uniform,1e-05,0,200,0.9393055555555555,0.0
Kpct_10,random,1e-05,0,400,0.9361805555555556,0.0019693347407151642
Kpct_10,uncertain,1e-05,0,400,0.9416666666666667,0.0
Kpct_10,uniform,1e-05,0,400,0.9409722222222222,0.0
Kpct_10,random,1e-05,0,800,0.9366805555555556,0.003165600454032047
Kpct_10,uncertain,1e-05,0,800,0.9452777777777778,0.0
Kpct_10,uniform,1e-05,0,800,0.94375,0.0
Kpct_10,random,1e-05,5,200,0.9366249999999999,0.000915087022779387
Kpct_10,uncertain,1e-05,5,200,0.9394444444444444,0.0
Kpct_10,uniform,1e-05,5,200,0.9388888888888889,0.0
Kpct_10,random,1e-05,5,400,0.9356666666666668,0.001998070056483803
Kpct_10,uncertain,1e-05,5,400,0.9415277777777777,0.0
Kpct_10,uniform,1e-05,5,400,0.9408333333333333,0.0
Kpct_10,random,1e-05,5,800,0.9359305555555555,0.0029782195464180573
Kpct_10,uncertain,1e-05,5,800,0.9431944444444444,0.0
Kpct_10,uniform,1e-05,5,800,0.9430555555555555,0.0
Kpct_10,random,1e-05,10,200,0.9363611111111112,0.0008258927081843696
Kpct_10,uncertain,1e-05,10,200,0.9390277777777778,0.0
Kpct_10,uniform,1e-05,10,200,0.93875,0.0
Kpct_10,random,1e-05,10,400,0.9341666666666667,0.002041241452319315
Kpct_10,uncertain,1e-05,10,400,0.93875,0.0
Kpct_10,uniform,1e-05,10,400,0.9383333333333334,0.0
Kpct_10,random,1e-05,10,800,0.9335694444444445,0.003162308160384525
Kpct_10,uncertain,1e-05,10,800,0.9395833333333333,0.0
Kpct_10,uniform,1e-05,10,800,0.9395833333333333,0.0
Kpct_20,random,0.001,0,200,0.9459305555555554,0.0021525985588482315
Kpct_20,uncertain,0.001,0,200,0.9527777777777777,0.0
Kpct_20,uniform,0.001,0,200,0.9530555555555555,0.0
Kpct_20,random,0.001,0,400,0.9461388888888889,0.0023189037959378315
Kpct_20,uncertain,0.001,0,400,0.9509722222222222,0.0
Kpct_20,uniform,0.001,0,400,0.9516666666666667,0.0
Kpct_20,random,0.001,0,800,0.9460000000000001,0.0021316616714388485
Kpct_20,uncertain,0.001,0,800,0.9493055555555555,0.0
Kpct_20,uniform,0.001,0,800,0.9518055555555556,0.0
Kpct_20,random,0.001,5,200,0.9444583333333334,0.0030596248156180257
Kpct_20,uncertain,0.001,5,200,0.9375,0.0
Kpct_20,uniform,0.001,5,200,0.9386111111111111,0.0
Kpct_20,random,0.001,5,400,0.9432361111111109,0.005115958601025568
Kpct_20,uncertain,0.001,5,400,0.9255555555555556,0.0
Kpct_20,uniform,0.001,5,400,0.9288888888888889,0.0
Kpct_20,random,0.001,5,800,0.9409861111111111,0.008208192328174118
Kpct_20,uncertain,0.001,5,800,0.9129166666666667,0.0
Kpct_20,uniform,0.001,5,800,0.9170833333333334,0.0
Kpct_20,random,0.001,10,200,0.9365555555555556,0.007169088738001018
Kpct_20,uncertain,0.001,10,200,0.9338888888888889,0.0
Kpct_20,uniform,0.001,10,200,0.93375,0.0
Kpct_20,random,0.001,10,400,0.9329027777777779,0.00979584229326748
Kpct_20,uncertain,0.001,10,400,0.9211111111111111,0.0
Kpct_20,uniform,0.001,10,400,0.92375,0.0
Kpct_20,random,0.001,10,800,0.9295972222222222,0.012091225072978837
Kpct_20,uncertain,0.001,10,800,0.9084722222222222,0.0
Kpct_20,uniform,0.001,10,800,0.9102777777777777,0.0
Kpct_20,random,0.0001,0,200,0.9436527777777778,0.0014514387285435165
Kpct_20,uncertain,0.0001,0,200,0.9509722222222222,0.0
Kpct_20,uniform,0.0001,0,200,0.9498611111111112,0.0
Kpct_20,random,0.0001,0,400,0.9449305555555556,0.0020480813816054796
Kpct_20,uncertain,0.0001,0,400,0.9551388888888889,0.0
Kpct_20,uniform,0.0001,0,400,0.9527777777777777,0.0
Kpct_20,random,0.0001,0,800,0.9457361111111112,0.002530714106510023
Kpct_20,uncertain,0.0001,0,800,0.9563888888888888,0.0
Kpct_20,uniform,0.0001,0,800,0.9530555555555555,0.0
Kpct_20,random,0.0001,5,200,0.9434722222222222,0.0018530088977953075
Kpct_20,uncertain,0.0001,5,200,0.9470833333333334,0.0
Kpct_20,uniform,0.0001,5,200,0.9468055555555556,0.0
Kpct_20,random,0.0001,5,400,0.9448055555555556,0.0022857246196856477
Kpct_20,uncertain,0.0001,5,400,0.9479166666666666,0.0
Kpct_20,uniform,0.0001,5,400,0.9473611111111111,0.0
Kpct_20,random,0.0001,5,800,0.9451527777777777,0.0024019748176638566
Kpct_20,uncertain,0.0001,5,800,0.9444444444444444,0.0
Kpct_20,uniform,0.0001,5,800,0.9463888888888888,0.0
Kpct_20,random,0.0001,10,200,0.941861111111111,0.0032126293988446524
Kpct_20,uncertain,0.0001,10,200,0.9413888888888889,0.0
Kpct_20,uniform,0.0001,10,200,0.945,0.0
Kpct_20,random,0.0001,10,400,0.9422916666666665,0.0035595951444781842
Kpct_20,uncertain,0.0001,10,400,0.9423611111111111,0.0
Kpct_20,uniform,0.0001,10,400,0.9444444444444444,0.0
Kpct_20,random,0.0001,10,800,0.9402916666666666,0.004179355678676912
Kpct_20,uncertain,0.0001,10,800,0.9420833333333334,0.0
Kpct_20,uniform,0.0001,10,800,0.9418055555555556,0.0
Kpct_20,random,1e-05,0,200,0.9381944444444444,0.00048112522432468643
Kpct_20,uncertain,1e-05,0,200,0.9404166666666667,0.0
Kpct_20,uniform,1e-05,0,200,0.9405555555555556,0.0
Kpct_20,random,1e-05,0,400,0.9386944444444445,0.0009844469525927173
Kpct_20,uncertain,1e-05,0,400,0.9440277777777778,0.0
Kpct_20,uniform,1e-05,0,400,0.9430555555555555,0.0
Kpct_20,random,1e-05,0,800,0.9405555555555555,0.0012909944487358102
Kpct_20,uncertain,1e-05,0,800,0.9465277777777777,0.0
Kpct_20,uniform,1e-05,0,800,0.9455555555555556,0.0
Kpct_20,random,1e-05,5,200,0.9381805555555556,0.00033707391943087504
Kpct_20,uncertain,1e-05,5,200,0.9393055555555555,0.0
Kpct_20,uniform,1e-05,5,200,0.9398611111111111,0.0
Kpct_20,random,1e-05,5,400,0.9384027777777778,0.0012301667306447374
Kpct_20,uncertain,1e-05,5,400,0.9402777777777778,0.0
Kpct_20,uniform,1e-05,5,400,0.9431944444444444,0.0
Kpct_20,random,1e-05,5,800,0.9401527777777778,0.0019359437198482202
Kpct_20,uncertain,1e-05,5,800,0.9430555555555555,0.0
Kpct_20,uniform,1e-05,5,800,0.945,0.0
Kpct_20,random,1e-05,10,200,0.9381111111111112,0.0006309898162000181
Kpct_20,uncertain,1e-05,10,200,0.9391666666666667,0.0
Kpct_20,uniform,1e-05,10,200,0.9401388888888889,0.0
Kpct_20,random,1e-05,10,400,0.9380833333333334,0.0016513182164113241
Kpct_20,uncertain,1e-05,10,400,0.9375,0.0
Kpct_20,uniform,1e-05,10,400,0.9416666666666667,0.0
Kpct_20,random,1e-05,10,800,0.9395694444444442,0.0022416253610403523
Kpct_20,uncertain,1e-05,10,800,0.9386111111111111,0.0
Kpct_20,uniform,1e-05,10,800,0.9419444444444445,0.0
Kabs_1,random,0.001,0,200,0.9202777777777778,0.018472222222222237
Kabs_1,uncertain,0.001,0,200,0.8793055555555556,0.0
Kabs_1,uniform,0.001,0,200,0.9363888888888889,0.0
Kabs_1,random,0.001,0,400,0.919638888888889,0.018984561629042527
Kabs_1,uncertain,0.001,0,400,0.8726388888888889,0.0
Kabs_1,uniform,0.001,0,400,0.9363888888888889,0.0
Kabs_1,random,0.001,0,800,0.9178749999999999,0.020260080747953105
Kabs_1,uncertain,0.001,0,800,0.8606944444444444,0.0
Kabs_1,uniform,0.001,0,800,0.9363888888888889,0.0
Kabs_1,random,0.001,5,200,0.9043611111111112,0.007501594480714527
Kabs_1,uncertain,0.001,5,200,0.9047222222222222,0.0
Kabs_1,uniform,0.001,5,200,0.9365277777777777,0.0
Kabs_1,random,0.001,5,400,0.9055555555555556,0.009014306187909472
Kabs_1,uncertain,0.001,5,400,0.9047222222222222,0.0
Kabs_1,uniform,0.001,5,400,0.9323611111111111,0.0
Kabs_1,random,0.001,5,800,0.905486111111111,0.008893933030616245
Kabs_1,uncertain,0.001,5,800,0.9047222222222222,0.0
Kabs_1,uniform,0.001,5,800,0.8769444444444444,0.0
Kabs_1,random,0.001,10,200,0.9035416666666667,0.007945184988794957
Kabs_1,uncertain,0.001,10,200,0.9045833333333333,0.0
Kabs_1,uniform,0.001,10,200,0.9325,0.0
Kabs_1,random,0.001,10,400,0.9046944444444444,0.009451753707548041
Kabs_1,uncertain,0.001,10,400,0.9045833333333333,0.0
Kabs_1,uniform,0.001,10,400,0.875,0.0
Kabs_1,random,0.001,10,800,0.9046805555555555,0.009427486818662187
Kabs_1,uncertain,0.001,10,800,0.9045833333333333,0.0
Kabs_1,uniform,0.001,10,800,0.8791666666666667,0.0
Kabs_1,random,0.0001,0,200,0.9335972222222223,0.003501790767628314
Kabs_1,uncertain,0.0001,0,200,0.9252777777777778,0.0
Kabs_1,uniform,0.0001,0,200,0.9363888888888889,0.0
Kabs_1,random,0.0001,0,400,0.9321805555555557,0.0047935986443342245
Kabs_1,uncertain,0.0001,0,400,0.9186111111111112,0.0
Kabs_1,uniform,0.0001,0,400,0.9363888888888889,0.0
Kabs_1,random,0.0001,0,800,0.9299444444444444,0.006943666623106234
Kabs_1,uncertain,0.0001,0,800,0.9098611111111111,0.0
Kabs_1,uniform,0.0001,0,800,0.9363888888888889,0.0
Kabs_1,random,0.0001,5,200,0.9071666666666667,0.012300757780531581
Kabs_1,uncertain,0.0001,5,200,0.9048611111111111,0.0
Kabs_1,uniform,0.0001,5,200,0.9363888888888889,0.0
Kabs_1,random,0.0001,5,400,0.9070972222222222,0.01230722493065871
Kabs_1,uncertain,0.0001,5,400,0.9047222222222222,0.0
Kabs_1,uniform,0.0001,5,400,0.9365277777777777,0.0
Kabs_1,random,0.0001,5,800,0.9040416666666665,0.007344701310855275
Kabs_1,uncertain,0.0001,5,800,0.9047222222222222,0.0
Kabs_1,uniform,0.0001,5,800,0.9366666666666666,0.0
Kabs_1,random,0.0001,10,200,0.9063194444444443,0.012891440420337479
Kabs_1,uncertain,0.0001,10,200,0.9047222222222222,0.0
Kabs_1,uniform,0.0001,10,200,0.9365277777777777,0.0
Kabs_1,random,0.0001,10,400,0.9038888888888887,0.008274794391537598
Kabs_1,uncertain,0.0001,10,400,0.9045833333333333,0.0
Kabs_1,uniform,0.0001,10,400,0.9366666666666666,0.0
Kabs_1,random,0.0001,10,800,0.903597222222222,0.007988091541881662
Kabs_1,uncertain,0.0001,10,800,0.9045833333333333,0.0
Kabs_1,uniform,0.0001,10,800,0.9366666666666666,0.0
Kabs_1,random,1e-05,0,200,0.9364305555555555,0.0006087390833558623
Kabs_1,uncertain,1e-05,0,200,0.9352777777777778,0.0
Kabs_1,uniform,1e-05,0,200,0.9363888888888889,0.0
Kabs_1,random,1e-05,0,400,0.9361805555555556,0.0006811222130688517
Kabs_1,uncertain,1e-05,0,400,0.93375,0.0
Kabs_1,uniform,1e-05,0,400,0.9363888888888889,0.0
Kabs_1,random,1e-05,0,800,0.935375,0.0015416666666666617
Kabs_1,uncertain,1e-05,0,800,0.9315277777777777,0.0
Kabs_1,uniform,1e-05,0,800,0.9363888888888889,0.0
Kabs_1,random,1e-05,5,200,0.9352083333333333,0.0010323658852304674
Kabs_1,uncertain,1e-05,5,200,0.9368055555555556,0.0
Kabs_1,uniform,1e-05,5,200,0.9363888888888889,0.0
Kabs_1,random,1e-05,5,400,0.9287500000000002,0.005071631948129118
Kabs_1,uncertain,1e-05,5,400,0.9330555555555555,0.0
Kabs_1,uniform,1e-05,5,400,0.9363888888888889,0.0
Kabs_1,random,1e-05,5,800,0.914375,0.011616168821363583
Kabs_1,uncertain,1e-05,5,800,0.9222222222222223,0.0
Kabs_1,uniform,1e-05,5,800,0.9363888888888889,0.0
