K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_10,random,0.001,5,200,0.8659000000000001,0.001895706650224062
Kpct_10,uncertain,0.001,5,200,0.8623333333333333,0.0
Kpct_10,uniform,0.001,5,200,0.872,0.0
Kpct_10,random,0.001,5,400,0.8666222222222222,0.0017178798302300241
Kpct_10,uncertain,0.001,5,400,0.8628888888888889,0.0
Kpct_10,uniform,0.001,5,400,0.875,0.0
Kpct_10,random,0.001,5,800,0.8643333333333334,0.0016208517803386992
Kpct_10,uncertain,0.001,5,800,0.8533333333333334,0.0
Kpct_10,uniform,0.001,5,800,0.872,0.0
Kpct_10,random,0.001,10,200,0.8648888888888889,0.001729911151646964
Kpct_10,uncertain,0.001,10,200,0.8531111111111112,0.0
Kpct_10,uniform,0.001,10,200,0.8678888888888889,0.0
Kpct_10,random,0.001,10,400,0.8665333333333333,0.0018531254879457274
Kpct_10,uncertain,0.001,10,400,0.8601111111111112,0.0
Kpct_10,uniform,0.001,10,400,0.8727777777777778,0.0
Kpct_10,random,0.001,10,800,0.8645444444444443,0.0016905328256404464
Kpct_10,uncertain,0.001,10,800,0.8491111111111111,0.0
Kpct_10,uniform,0.001,10,800,0.8704444444444445,0.0
Kpct_10,random,0.0001,0,200,0.8142888888888888,0.001111333311115563
Kpct_10,uncertain,0.0001,0,200,0.8122222222222222,0.0
Kpct_10,uniform,0.0001,0,200,0.8158888888888889,0.0
Kpct_10,random,0.0001,0,400,0.8368222222222222,0.0016932691734710033
Kpct_10,uncertain,0.0001,0,400,0.8364444444444444,0.0
Kpct_10,uniform,0.0001,0,400,0.8378888888888889,0.0
Kpct_10,random,0.0001,0,800,0.8543222222222223,0.0016249976258292237
Kpct_10,uncertain,0.0001,0,800,0.8555555555555555,0.0
Kpct_10,uniform,0.0001,0,800,0.859,0.0
Kpct_10,random,0.0001,5,200,0.8135888888888889,0.0009826268648655797
Kpct_10,uncertain,0.0001,5,200,0.8065555555555556,0.0
Kpct_10,uniform,0.0001,5,200,0.8116666666666666,0.0
Kpct_10,random,0.0001,5,400,0.8361444444444445,0.0015129482296757546
Kpct_10,uncertain,0.0001,5,400,0.8292222222222222,0.0
Kpct_10,uniform,0.0001,5,400,0.8361111111111111,0.0
Kpct_10,random,0.0001,5,800,0.8540333333333334,0.0014177446878757799
Kpct_10,uncertain,0.0001,5,800,0.8478888888888889,0.0
Kpct_10,uniform,0.0001,5,800,0.8555555555555555,0.0
Kpct_10,random,0.0001,10,200,0.8125777777777777,0.0012908031761295628
Kpct_10,uncertain,0.0001,10,200,0.8016666666666666,0.0
Kpct_10,uniform,0.0001,10,200,0.8083333333333333,0.0
Kpct_10,random,0.0001,10,400,0.8354111111111111,0.0016300041657145868
Kpct_10,uncertain,0.0001,10,400,0.8217777777777778,0.0
Kpct_10,uniform,0.0001,10,400,0.8324444444444444,0.0
Kpct_10,random,0.0001,10,800,0.8534111111111112,0.0015878007151752674
Kpct_10,uncertain,0.0001,10,800,0.8425555555555555,0.0
Kpct_10,uniform,0.0001,10,800,0.8515555555555555,0.0
Kpct_10,random,1e-05,0,200,0.7722,0.00048888888888887
Kpct_10,uncertain,1e-05,0,200,0.7707777777777778,0.0
Kpct_10,uniform,1e-05,0,200,0.7727777777777778,0.0
Kpct_10,random,1e-05,0,400,0.7784555555555556,0.0006711883693572915
Kpct_10,uncertain,1e-05,0,400,0.7774444444444445,0.0
Kpct_10,uniform,1e-05,0,400,0.7794444444444445,0.0
Kpct_10,random,1e-05,0,800,0.7901555555555555,0.0005239922721134079
Kpct_10,uncertain,1e-05,0,800,0.79,0.0
Kpct_10,uniform,1e-05,0,800,0.7912222222222223,0.0
Kpct_10,random,1e-05,5,200,0.7718222222222222,0.0004042978977479991
Kpct_10,uncertain,1e-05,5,200,0.7705555555555555,0.0
Kpct_10,uniform,1e-05,5,200,0.7717777777777778,0.0
Kpct_10,random,1e-05,5,400,0.7781333333333335,0.0006791425239971529
Kpct_10,uncertain,1e-05,5,400,0.7744444444444445,0.0
Kpct_10,uniform,1e-05,5,400,0.7773333333333333,0.0
Kpct_10,random,1e-05,5,800,0.7897111111111113,0.0008061492065429704
Kpct_10,uncertain,1e-05,5,800,0.7851111111111111,0.0
Kpct_10,uniform,1e-05,5,800,0.7878888888888889,0.0
Kpct_10,random,1e-05,10,200,0.7712555555555556,0.0006025665272424988
Kpct_10,uncertain,1e-05,10,200,0.7695555555555555,0.0
Kpct_10,uniform,1e-05,10,200,0.771,0.0
Kpct_10,random,1e-05,10,400,0.7776777777777778,0.0007957448564352881
Kpct_10,uncertain,1e-05,10,400,0.7737777777777778,0.0
Kpct_10,uniform,1e-05,10,400,0.7763333333333333,0.0
Kpct_10,random,1e-05,10,800,0.7887111111111111,0.0008494006601607393
Kpct_10,uncertain,1e-05,10,800,0.7807777777777778,0.0
Kpct_10,uniform,1e-05,10,800,0.7855555555555556,0.0
Kpct_20,random,0.001,0,200,0.8768888888888888,0.0024398947558763734
Kpct_20,uncertain,0.001,0,200,0.8832222222222222,0.0
Kpct_20,uniform,0.001,0,200,0.882,0.0
Kpct_20,random,0.001,0,400,0.8786999999999999,0.0015316012761602807
Kpct_20,uncertain,0.001,0,400,0.8823333333333333,0.0
Kpct_20,uniform,0.001,0,400,0.8835555555555555,0.0
Kpct_20,random,0.001,0,800,0.8759222222222223,0.0023851650562757725
Kpct_20,uncertain,0.001,0,800,0.8796666666666667,0.0
